Name,Description,IsProperty,IsActive,RowGUID,OwnerID,ItemID
"Customer resources distributed but not managed",,0,-1,"{0100198A-8841-C14A-B1EF1DAA6CB9AD81}",1012,1012410274
"Calibration of the PD models",,0,-1,"{AA19F785-6F1E-A042-8650EB991A7B7F61}",1012,1012410275
"Public sector investments",,0,-1,"{1E77DF14-F01A-5347-AAFEEEF0DB0CE76C}",1012,1012410277
"Lending for house purchase",,0,-1,"{E16FCD75-3C81-784E-AE4BD85200C45381}",1012,1012410278
"Lending other than lending for house purchase",,0,-1,"{243F1C53-5AC6-6B42-BBD6C18072887763}",1012,1012410279
"Credit intermediation to the real economy",,0,-1,"{F89EA37F-4C27-864D-86355528035E1A9A}",1012,1012410280
"Credit for consumption",,0,-1,"{96662CD4-01A2-C848-94A84DF3BF755280}",1012,1012410281
"Investment Banking",,0,-1,"{D7E1918B-DE42-2547-B3F6C62DFFCB94E1}",1012,1012410282
"Transferred financial assets",,0,-1,"{040790D9-21AB-D14C-A4C886B56C8E9A43}",1012,1012410283
"Corporate functions",,0,-1,"{DC520471-8D62-6A4A-B8E2733108F14E6C}",1012,1012410284
"Independent control functions",,0,-1,"{6B9955B2-0EB9-4647-9DE6AA4D8C9B1A64}",1012,1012410285
"Activities other than Investment banking, Retail banking, Asset management, Corporate functions, Independent control functions",,0,-1,"{1C698A6C-945D-9744-A3820F97EC77AD17}",1012,1012410286
"Dealing on own account",,0,-1,"{F2780AFB-E81B-A24F-A83174C530AC3358}",1012,1012410287
"Investment advice",,0,-1,"{5E135310-C87F-9A42-A1040B52DEF969BB}",1012,1012410288
"Portfolio management",,0,-1,"{50E1B980-CC82-7940-8EFD2BE773111654}",1012,1012410289
"Operation of an MTF/OTF",,0,-1,"{2FB79667-054A-E14F-8BD34C7AA38F261A}",1012,1012410290
"Activities other than MB supervisory function, MB management function, dealing on own account, investment advice, portfolio management , operation of MTF/OTF, and independent control functions",,0,-1,"{D4493F3C-EC65-9B4D-B5401D467018A49A}",1012,1012410291
"Qualifying cash conduit lending transaction",,0,-1,"{DB4A735E-2845-1440-99657B1B65B42892}",1012,1012410292
"Commercial Banking",,0,-1,"{9B22B234-8CC1-8945-AF430D256C116FD6}",1012,1012410293
"Payment and settlement",,0,-1,"{923DFFEF-0AEF-7146-AEE80C25E27D5F9B}",1012,1012410294
"Agency services",,0,-1,"{1017D046-D315-C647-9004C0EF344C7788}",1012,1012410295
"Corporate finance",,0,-1,"{6D1E77C7-B2FD-ED47-AE7F4A1F24597271}",1012,1012410296
"Retail Brokerage",,0,-1,"{7D2F0D5B-15AE-6A4C-AE24EE9F273780A6}",1012,1012410297
"Corporate items",,0,-1,"{488B3E34-80E0-3F40-BCE9B4CBE0EE966E}",1012,1012410298
"Specified service / activity / function (1)",,0,-1,"{D3434091-0F74-954E-92AFC5AF47C10CD4}",1012,1012410299
"Payment services, cash services, clearing and settlement, custody",,0,-1,"{D18898AB-F991-F040-8BB09208A9D83323}",1012,1012410300
"Specified service / activity / function (2)",,0,-1,"{137472B9-0C88-254C-8B96E7A7163D2A65}",1012,1012410301
"Specified service / activity / function (3)",,0,-1,"{19F9A0AC-BE44-EE46-B0545C998D393CB0}",1012,1012410302
"Capital market activities",,0,-1,"{19C9B8B5-774B-3C4A-AA3C0F65E296D33C}",1012,1012410303
"Loan servicing activities",,0,-1,"{139CFB03-AF1A-A24D-B2C5200E336E7FCF}",1012,1012410305
"Foreign exchange services",,0,-1,"{637D682C-84DA-5840-8ACBA92D55EE1351}",1012,1012410306
"Commodities services",,0,-1,"{A1A7B80A-052C-A84D-BDCDD1CA1C9EC7E5}",1012,1012410307
"Activities other than securities services, corporate finance, clearing and settlement, asset management, custody, central administrative services for collective investment, fiduciary transactions, payment services, customer resources distributed but not managed, structured finance, loan servicing, lending activities / guarantees, FX, commodities",,0,-1,"{E0C1EFDB-21FF-D346-9FD565DAB10B66A6}",1012,1012410308
"Securities services",,0,-1,"{3AB14D69-E859-0044-84DCA0983B16794E}",1012,1012410309
"Issuances",,0,-1,"{5D4CF283-6746-C845-B602CC4A8156B81E}",1012,1012410310
"Transfer orders",,0,-1,"{033F51B0-EA70-9A4A-AF99A5C112713C1E}",1012,1012410311
"Securities services other than issuances and transfer orders",,0,-1,"{C95ACBEC-63C2-5E4D-984FB8A3C9305F1A}",1012,1012410312
"Corporate Finance services",,0,-1,"{E89E3962-640C-3041-9B5F302513E72E52}",1012,1012410313
"M&A advisory",,0,-1,"{DAB4847B-66A9-9840-9873508070C43E95}",1012,1012410314
"Treasury services",,0,-1,"{5A1C9D44-64D3-C649-80F0B008E4D4C4AF}",1012,1012410315
"Corporate Finance other than M&A advisory, treasury services",,0,-1,"{E3EB56BB-A05B-6D44-8CF10FE6676C5319}",1012,1012410316
"Advisory services excluding asset management and M&A advisory",,0,-1,"{EF6BCADA-3520-1B44-8E10DE5D3BAF9CEC}",1012,1012410317
"Central administrative services",,0,-1,"{FC9D4007-9D84-0146-96C743FFFF2E542F}",1012,1012410318
"Fiduciary transactions",,0,-1,"{28BBC9F2-2E0A-CE47-B1FE89DA4AFE4AB5}",1012,1012410319
"Payment services for Debit cards and other card payments",,0,-1,"{4108CB41-22B2-434B-8C3ECA19D1206502}",1012,1012410320
"Payment services for Transfers and other payment orders",,0,-1,"{E11EE8AF-5F62-A649-BD046FA206B0448B}",1012,1012410321
"Payment services other than current accounts, credit cards, debit cards and other card payments, transfers and other payment orders",,0,-1,"{787F2FFB-7CF2-5D4D-8B43A0B82C1219FC}",1012,1012410322
"Payment services for Credit cards, debit cards, other cards",,0,-1,"{E60C8427-6FEF-B34B-88F105EBD63CB478}",1012,1012410323
"Distribution of products",,0,-1,"{431EB1FF-90BF-1045-976B373B271E9618}",1012,1012410324
"Activities other than securities services, clearing and settlement, asset management, custody, payment services, loan servicing, loan commitments / guarantees received, distribution of products, FX services",,0,-1,"{A4E2C86E-5D9B-6041-989FB451F8611B78}",1012,1012410325
"Custody entrusted to other entities",,0,-1,"{EF431502-73A8-A444-A31E2515498FD950}",1012,1012410326
"Activities other than Securitisation activities, Asset management",,0,-1,"{195F4F2A-79C6-FA4C-B40F5C043D1A8E44}",1012,1012410327
"Securitisation services",,0,-1,"{CBB453C8-5BA4-1E41-988336A2989873CB}",1012,1012410328
"Services related to underwriting",,0,-1,"{2C27CED3-60AA-F14C-9D6337B62F084F5F}",1012,1012410330
"Investment services and ancillary activities related with the underlying of derivatives",,0,-1,"{8CFA5210-85C8-9F48-B84324FAC40319B8}",1012,1012410331
"Underwriting of financial instruments and/or placing of financial instruments on a firm commitment basis",,0,-1,"{ED864648-6ECB-034F-8B4B3702F3B8E128}",1012,1012410332
"Placing of financial instruments without a firm commitment basis",,0,-1,"{8C99356E-0FED-C249-82F46AC85438353A}",1012,1012410333
"Operation of an MTF",,0,-1,"{019733D3-427B-4C4F-942CF15C24C4E06E}",1012,1012410334
"Operation of an OTF",,0,-1,"{478871B1-E55B-FF45-8F62FDDD3097D244}",1012,1012410335
"Safekeeping and administration of financial instruments",,0,-1,"{1D030201-CE92-B144-ACA3C23745997E16}",1012,1012410336
"Granting credits or loans to investors",,0,-1,"{F57F727A-D8C5-CC46-94A1C1027E1D908E}",1012,1012410337
"Reception and transmission of orders",,0,-1,"{187BB98F-44D6-114A-919614E501FD1656}",1012,1012410338
"Advice to undertakings on capital structure, industrial strategy and related matters and advice and services relating to mergers and the purchase of undertakings",,0,-1,"{F9E0DDA0-C911-A746-9C7A8F0CD70BA6F1}",1012,1012410339
"Execution of orders on behalf of clients",,0,-1,"{0FE08234-4130-4A47-AC912F6FCDD8E60B}",1012,1012410340
"Investment research and financial analysis",,0,-1,"{DC7F5CE6-06D4-6141-91A9444AA0200784}",1012,1012410341
"Execution of client orders",,0,-1,"{FB022225-3601-4F46-B25D736A02254D4E}",1012,1012410342
"Reception and transmission of client orders",,0,-1,"{F8520FDF-FF86-6F45-A7F90DC155913D29}",1012,1012410343
"Discretionary portfolio management",,0,-1,"{601355B0-754C-A346-8B584D27F4993110}",1012,1012410344
"Ongoing non-discretionary advice",,0,-1,"{E3BB37E7-0CB0-0A4F-ABBA95203CE12CA6}",1012,1012410345
"Income-producing real estate and high volatility commercial real estate",,0,-1,"{28BB61B6-003C-6A4A-84BC4AB80776F07E}",1012,1012410367
"Payment services",,0,-1,"{643F2129-25B0-5847-88D98EA8FC6C5278}",1012,1012410368
"Retail Banking",,0,-1,"{8F37DEF1-ADCA-1B4B-8AB52292E848E7E7}",1012,1012410369
"Client money held",,0,-1,"{373F11D8-C23A-D543-8C3B830E571E6D29}",1012,1012410370
"Daily trading flow",,0,-1,"{E6462FEC-88B8-E44D-8041DF1E7C55F0B2}",1012,1012410371
"Net positions",,0,-1,"{B0EB5E7A-1A05-CC40-9669E1BB3E7EF3BA}",1012,1012410372
"Clearing margin given",,0,-1,"{AA406012-7265-A049-B44D94BE7BFC07AA}",1012,1012410373
"Securities settlement services",,0,-1,"{40FD1D67-C6EC-AE41-80BC3ACA6493CA96}",1012,1012410374
"Assets under management",,0,-1,"{5DFEAED5-A52E-4548-9D1F3611C560BE6C}",1012,1012410375
"Client orders handled",,0,-1,"{16594042-17B1-DD4E-84CA77FFA9AC5862}",1012,1012410376
"Assets safeguarded and administered",,0,-1,"{81A2B1EF-CAEC-1F45-98812F10239A7FB1}",1012,1012410377
"Trading and sales",,0,-1,"{9B4077EB-7D19-5546-A086936AF8657EC7}",1012,1012410381
"Trading counterparty default",,0,-1,"{3C976E31-CDD7-5549-B9EFAF40BA4DC179}",1012,1012410382
"Cash handling",,0,-1,"{81546BE8-9E25-5542-BACDFC4012898D86}",1012,1012410383
"Management reporting",,0,-1,"{7DD47C5A-F516-E845-A7A3537B09BDD2C1}",1012,1012410384
"Valuation, in particular of market positions",,0,-1,"{922A0C62-A3EE-FD48-833F7A4DDBD3D16C}",1012,1012410385
"Statutory and regulatory reporting",,0,-1,"{A590A544-3DAC-E54E-A0D6195F04D9AAC3}",1012,1012410386
"Accounting",,0,-1,"{46AAC1CC-BB29-2543-A473FEFBDB498773}",1012,1012410387
"Risk report generation",,0,-1,"{1BBFD07D-788A-084F-B1B7D4E5E4B48FC1}",1012,1012410388
"Central or business line or risk type-related risk management",,0,-1,"{C7CAB84C-18DE-0548-9847AEBE638AA5D0}",1012,1012410389
"Risk management and valuation",,0,-1,"{E953E6CA-AD7D-7E40-BD0D522923FB9C40}",1012,1012410390
"Position management (risk and reconciliation)",,0,-1,"{73A6BDCE-1ECD-0B4C-9EF39F5ABC674A67}",1012,1012410391
"Position and counterparty management, with respect to data reporting and counterparty relationships",,0,-1,"{7F1C0F82-7BDE-FC43-89BB76243AFEAD53}",1012,1012410392
"Confirmation, settlement, payment",,0,-1,"{A1A954F4-F86E-BF4E-9D00A29B48091D60}",1012,1012410393
"Operations processing: trade capture, design, realisation, servicing of trading products",,0,-1,"{64DF8E17-9D47-F349-B5EA61046ED2C194}",1012,1012410394
"Trading/asset management",,0,-1,"{7EF56523-BCF0-174B-B83EC641A5AD6EA8}",1012,1012410395
"Coordination, administration and management of refinancing, in particular short-term issues",,0,-1,"{B73C4BAD-C095-4940-ABA2B6D400AD9B10}",1012,1012410396
"Coordination, administration and management of medium and long-term funding programs, and refinancing of group entities",,0,-1,"{53130451-DAE6-6746-8CCE37AC88F09F61}",1012,1012410397
"Reporting function, in particular with respect to regulatory liquidity ratios",,0,-1,"{29968078-D825-B04D-89C6CFB7C7E64834}",1012,1012410398
"Coordination, administration and management of entity refinancing, including collateral management",,0,-1,"{9BA0E901-5BB6-F84C-A7C352041A30EE8C}",1012,1012410399
"Coordination, administration and management of the treasury activity",,0,-1,"{1FB2F2BE-7FD0-C347-A90A9D0729E5C543}",1012,1012410400
"Treasury-related services",,0,-1,"{C6C9EDD5-A94E-614F-8C3732F656367892}",1012,1012410401
"Compliance support",,0,-1,"{0B79760A-10A3-1248-A6C8AF66E894ACB2}",1012,1012410402
"Business and transactional legal services",,0,-1,"{4E06AC44-40F5-0249-869898268225C4AF}",1012,1012410403
"Corporate legal support",,0,-1,"{60A3F26C-3530-864E-A259CA391BA56C32}",1012,1012410404
"Legal services and compliance functions",,0,-1,"{1EF7DA94-B463-C542-9ED45D93D34F33D4}",1012,1012410405
"Real estate portfolio management",,0,-1,"{7C03D96A-D9B8-EE41-995B8834FE9C872D}",1012,1012410407
"Security and access control",,0,-1,"{9B078DB1-6BC2-BB44-A170F1C5E7C656A9}",1012,1012410408
"Internal facilities management",,0,-1,"{D3AAA90A-8F40-2342-B9B6B76492052046}",1012,1012410409
"Office premises and storage",,0,-1,"{FC01D0A1-179A-474B-9F9CA6CD40A08719}",1012,1012410410
"Real estate and facility provision or management and associated facilities",,0,-1,"{49DFE29B-86C8-3540-940B9C5F4209EF73}",1012,1012410411
"Emergency and disaster recovery",,0,-1,"{EE3D4175-D8BA-9044-855811A332C39A0D}",1012,1012410413
"User support",,0,-1,"{E9BC6504-E0C4-3744-AD7DB25090D660C8}",1012,1012410414
"Report generation, internal information flows and data bases",,0,-1,"{4121B714-64AF-DC4A-911C0CA4E3546690}",1012,1012410415
"Application maintenance, including software application maintenance and related data flows",,0,-1,"{FDAC8408-512F-8544-8ED0FCF9FE82B9A4}",1012,1012410416
"Access to external providers, in particular data and infrastructure providers",,0,-1,"{88361680-841B-B040-806A0670F61573D4}",1012,1012410417
"Administration of software licenses and application software",,0,-1,"{3A84E1FE-CC4C-814E-9BA326FF86F28D3A}",1012,1012410418
"Other IT infrastructure, workstations, telecommunications, servers, data centres and related services",,0,-1,"{44190FBA-6231-684D-A39AB46CFBD2A336}",1012,1012410419
"Data storage and processing",,0,-1,"{2514BA43-4CFA-D047-A92BCBBC62489309}",1012,1012410420
"IT and communication hardware",,0,-1,"{CC25ECD6-8556-AE42-BABFCC6519006A8D}",1012,1012410421
"Internal communication",,0,-1,"{A9558D70-3CF0-5C4C-9B13DC97D55E25B6}",1012,1012410422
"Staff administration, including administration of contracts and remuneration",,0,-1,"{1CE6FF1A-3C64-EC46-A8AA3426A9860AED}",1012,1012410423
"Human resources support",,0,-1,"{22CDA66A-8389-1348-A4AB3EB737A82DB0}",1012,1012410424
"Type of banking business model",,-1,-1,"{F5F5006A-DBF1-D84E-A3A6A0CB97D6BC29}",1012,1012410426
"Type of activity generating risk",,-1,-1,"{8E76B089-B5CA-C64F-83FE0D346E49407D}",1012,1012410427
"Type of service provided in relation to assets under management",,-1,-1,"{C4739E0F-239C-0249-AB122E68D4D23DAF}",1012,1012410428
"Type of service provided in relation to client orders handled",,-1,-1,"{78A98FE8-8EE0-8345-A5EC45913C239653}",1012,1012410429
"Type of activity of Related parties/Relationships",,-1,-1,"{476B129F-3B55-1A4C-BF51C625AF3FEEDE}",1012,1012410430
"Nature of activity",,-1,-1,"{94BF3F2A-9816-AC43-869EDAE21EB1FCC7}",1012,1012410431
"Business line",,-1,-1,"{E620197F-89EF-D845-84E3DCB45422D1AA}",1012,1012410432
"Type of service received (Code list)",,-1,-1,"{13661899-5242-6A4A-BF28DEFF63AB523B}",1012,1012410433
"Special purpose vehicle",,0,-1,"{62F166CC-7C27-F94A-B8CF2D1561CEA681}",1012,1012410436
"Securities exchange",,0,-1,"{BC7A4ECC-7626-D141-ADFA365146F7C129}",1012,1012410437
"Settlement system",,0,-1,"{5F891B72-8662-7C46-9D079DD7A97AF8D8}",1012,1012410438
"Investment firms that are subject to Articles 25 and 34 of IFD",,0,-1,"{CA132018-2201-AA43-B87F807E9BC1A96E}",1012,1012410439
"Investment firms under Article 95 paragraph 2 and Article 98 of CRR",,0,-1,"{F7DC8116-C5DD-824D-87245BEC99100F9D}",1012,1012410440
"Investment firms under Article 96 paragraph 2 and Article 97 of CRR",,0,-1,"{BBDA7CED-7653-884A-9835D074C4A5AE66}",1012,1012410441
"Type of entity other than Collective Investment Undertakings",,0,-1,"{081A67C3-61FB-5446-B4027AFA5922E1AC}",1012,1012410442
"Other than collective investment undertakings and insurance companies",,0,-1,"{94CD9C34-C9F4-9C4A-AFE4EB51F67214E3}",1012,1012410443
"Customer portfolios managed on a discretionary basis",,0,-1,"{23E81EC4-54C8-0647-9EB862A5538B35A8}",1012,1012410444
"Investment vehicles other than Collective investment, Pension funds, Customer portfolios managed on a discretionary basis",,0,-1,"{1A537649-4EF8-E348-87BD0AB5CBCEDF71}",1012,1012410445
"Type of central clearing counterparty in the transaction",,-1,-1,"{388113F6-9235-374C-B3DECA89F1EFF568}",1012,1012410462
"Type of entity's ownership structure",,-1,-1,"{2B008416-419D-2C46-B98C79ECC1CD4CFF}",1012,1012410464
"Type of group entities",,-1,-1,"{54CEF2EA-109B-8B4A-8FFDBD6E05B513FF}",1012,1012410466
"Type of entity serving as issuer",,-1,-1,"{276BAC48-9280-4046-86BF683D54368A91}",1012,1012410467
"Entity type serving as customer",,-1,-1,"{B9C5A19D-BF89-134B-B72BD288F10D9EB5}",1012,1012410468
"Servicing entities",,-1,-1,"{48779917-5D0D-9943-912D7E3B6CE764E6}",1012,1012410469
"Type of investment firm",,-1,-1,"{2959A05F-8B18-2B4B-B8A01A513CA3B2CA}",1012,1012410470
"Type of specialised lending exposure",,-1,-1,"{D0C1BFF9-DAE0-DB43-833148EA5F0C23E0}",1012,1012410471
">= 46 days",,0,-1,"{959D5514-FBBF-1B40-BEC513D38B30FDC0}",1012,1012410472
"> 12 months <= 18 months",,0,-1,"{CF431847-3BDE-5444-BFB830DCDD48A924}",1012,1012410475
"> 90 days",,0,-1,"{90CF8861-997E-544B-9BB0F4E1F988E71B}",1012,1012410478
">= 2,5 years",,0,-1,"{CE80627A-6888-3342-B2405509A333E1FB}",1012,1012410479
"> 30 days <= 90 days",,0,-1,"{E0AC8FAE-DBB8-154B-B637071E2EE40988}",1012,1012410480
">= 3 years",,0,-1,"{D4E69B67-F71F-A84F-88C3417FD576A179}",1012,1012410481
">= 2 years < 3 years",,0,-1,"{E29D0B5B-32DB-9147-BAEA2BD9FA5FEC02}",1012,1012410483
">= 5 years < 10 years",,0,-1,"{A5673B4E-884C-304D-BDC546D2CB666A48}",1012,1012410484
">= 3 years < 5 years",,0,-1,"{8FA0280E-A64C-5940-B5391A5387CBCF28}",1012,1012410485
">= 3 months < 1 year",,0,-1,"{55A2F59A-464A-074D-AB6E722538F7E5EF}",1012,1012410486
"> 90 days <= 180 days",,0,-1,"{6DE79B78-8A1C-104A-AD98EE011E0FFB54}",1012,1012410487
"Last 12 months",,0,-1,"{5C4AA729-0FBF-3943-902A826773629FB4}",1012,1012410488
"<= 1 month",,0,-1,"{5B6E2344-6B61-0F46-B26634F209916D54}",1012,1012410490
"<= 5 years",,0,-1,"{D8EDCE50-FD83-4C47-9CFCA24023D98190}",1012,1012410491
">= 1 year < 2 years",,0,-1,"{8A65D989-86F6-CB45-B9658C07F008A122}",1012,1012410493
"> 1 month <= 6 months",,0,-1,"{75D567B3-22C7-9C41-AC410AC8C2305421}",1012,1012410494
">= 2 years",,0,-1,"{60CCAF15-FE43-2146-BAFE130A42562A8E}",1012,1012410495
"> 1 month < 1 year",,0,-1,"{836B3F35-EFF6-124F-A76F693F17700A24}",1012,1012410496
"< 7 days",,0,-1,"{AD16875C-A3E7-2844-889CC45F7B71A28E}",1012,1012410497
"> 2 years",,0,-1,"{93377CFB-D0D3-5046-8B90BCADF7B26DF1}",1012,1012410498
"Perpetual",,0,-1,"{F868455E-89C3-C846-A198A1EBE53B7A24}",1012,1012410499
">= 2 years < 5 years",,0,-1,"{FF920583-FB07-2248-A36FB4BF9BDA45C5}",1012,1012410500
">= 10 years",,0,-1,"{3A0D162F-133E-544B-B004ECD288973EC3}",1012,1012410501
"> 12 months",,0,-1,"{7C6F5690-58E0-FD4F-897C5294C51B118E}",1012,1012410502
"> 180 days <= 1 year",,0,-1,"{3DC75008-0175-3542-870C44123836F754}",1012,1012410503
"5-15 days",,0,-1,"{B10F2267-AE63-6248-B41080DA20D6D4C7}",1012,1012410506
"> 9 years",,0,-1,"{C0B7605D-2437-2943-BA76F902BEF85786}",1012,1012410507
"> 8 years <=9 years",,0,-1,"{CCB0FC72-7296-9846-8553406389C4A0ED}",1012,1012410508
"> 7 years <=8 years",,0,-1,"{4A40EE7A-86D3-C849-AC5EDA3035F2D2F6}",1012,1012410509
"> 6 years <=7 years",,0,-1,"{58ABEF2D-DDEC-1B4A-BB698770CB8951EB}",1012,1012410510
"> 5 years <=6 years",,0,-1,"{1DD26FC6-5BBA-FB40-8E62F1B9E11A7E3E}",1012,1012410511
"> 4 years <=5 years",,0,-1,"{D4C8E004-CA9D-9649-B5DAD2A3B0914604}",1012,1012410512
"> 3 years <=4 years",,0,-1,"{2A550B02-7D27-664D-A39D30776E351ACC}",1012,1012410513
"31 to 45 days",,0,-1,"{F511D94C-FF23-934C-B2B4394B7E5A1816}",1012,1012410514
"< 2,5 years",,0,-1,"{F06A9F1F-0617-E64D-A6E87A9C4D728A65}",1012,1012410515
"<= 24 months",,0,-1,"{860C110E-0D99-854E-A67D26E30A59EBE1}",1012,1012410516
"> 7 years",,0,-1,"{DC18F677-5037-344A-8CF58964FE4C9B49}",1012,1012410517
"> 5 years <= 7 years",,0,-1,"{F743FB69-3312-9F44-85AEC4280EADC9AC}",1012,1012410518
"< 3 months",,0,-1,"{FEE8CFFF-DB8B-3841-AF45B6F436D736C6}",1012,1012410519
">= 1 day <= 30 days",,0,-1,"{2FEA5C89-B32E-A745-AE66F164E61B1877}",1012,1012410520
"16-30 days",,0,-1,"{F787F614-8A05-D341-AC995ACFB94FD6B5}",1012,1012410521
"<= 2 years",,0,-1,"{CF4B3371-D37C-A342-801DB992E5BF063E}",1012,1012410522
"0-4 days",,0,-1,"{440F114C-4D9F-C94D-B1E3B4A500D60E13}",1012,1012410524
"Time of encumbrance",,-1,-1,"{03825F21-164A-BC49-A2D19E2250EE5A3A}",1012,1012410538
"Point in time of reclassification",,-1,-1,"{4ABE787D-5D05-A449-8E0A201429FA2FA2}",1012,1012410544
"Time elapsed since initial recognition",,-1,-1,"{B9F7BEDF-7475-9841-95CA0C917045C628}",1012,1012410545
"Not applicable / All Sectors, Market, Contracts & Type of entity",,0,-1,"{4FCC8965-55D9-7347-B63F05AD670CE2C3}",1012,1012410546
